crop,soil_type,temperature,humidity,rainfall,risk_index,fertilizer
Grape,Sandy,27.20833333333333,67.5,2.6,1.0,Organic Compost
Grape,Sandy,24.916666666666668,66.95833333333333,0.0,0.0,High Potassium
Bell Pepper,Sandy,28.95833333333333,44.25,0.2,0.0,Balanced NPK
Potato,Sandy,23.875,63.208333333333336,0.0,0.0,High Potassium
Strawberry,Sandy,26.08333333333333,65.29166666666667,2.8,0.0,High Potassium
Cherry,Sandy,21.916666666666668,68.45833333333333,0.0,0.0,High Potassium
Tomato,Sandy,25.791666666666668,75.5,2.9,1.0,Organic Compost
Bell Pepper,Sandy,19.375,68.20833333333333,0.0,0.0,Balanced NPK
Cherry,Loam,22.75,80.375,0.7,0.0,Balanced NPK
Bell Pepper,Sandy,22.70833333333333,58.125,0.0,0.0,Balanced NPK
Apple,Sandy,21.08333333333333,58.75,0.0,0.0,Balanced NPK
Corn (Maize),Loam,23.0,80.95833333333333,0.2,0.0,Balanced NPK
Peach,Sandy,26.25,45.79166666666666,0.0,0.0,Balanced NPK
Cherry,Sandy,24.375,61.875,0.1,0.0,High Potassium
Corn (Maize),Sandy,27.041666666666668,43.0,0.0,0.0,Balanced NPK
Apple,Loam,20.625,86.79166666666667,1.5,0.0,Balanced NPK
Peach,Loam,21.45833333333333,86.83333333333333,0.0,0.0,Balanced NPK
Grape,Sandy,26.291666666666668,64.66666666666667,1.9,0.0,High Potassium
Apple,Sandy,22.95833333333333,56.083333333333336,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,24.291666666666668,65.54166666666667,0.0,1.0,Organic Compost
Strawberry,Sandy,24.0,75.45833333333333,0.3,0.0,High Potassium
Grape,Sandy,20.416666666666668,70.16666666666667,0.0,0.0,High Potassium
Apple,Sandy,21.416666666666668,51.708333333333336,0.0,1.0,Organic Compost
Tomato,Loam,22.5,87.875,10.1,1.0,Balanced NPK
Apple,Loam,23.08333333333333,80.04166666666667,11.7,1.0,Balanced NPK
Grape,Sandy,30.20833333333333,35.875,0.0,0.0,High Potassium
Apple,Sandy,29.83333333333333,31.666666666666668,0.0,0.0,Balanced NPK
Cherry,Loam,21.95833333333333,82.91666666666667,4.8,1.0,Balanced NPK
Bell Pepper,Loam,23.625,80.04166666666667,10.6,1.0,Balanced NPK
Grape,Sandy,19.5,64.625,1.3,1.0,Organic Compost
Potato,Sandy,25.25,52.458333333333336,0.6000000000000001,0.0,High Potassium
Peach,Sandy,22.625,75.5,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,21.375,70.20833333333333,0.0,0.0,Balanced NPK
Strawberry,Sandy,24.625,73.41666666666667,3.1,1.0,Organic Compost
Strawberry,Sandy,22.041666666666668,59.5,0.0,0.0,High Potassium
Corn (Maize),Sandy,23.83333333333333,70.54166666666667,2.2,1.0,Organic Compost
Potato,Sandy,26.25,45.91666666666666,0.0,0.0,High Potassium
Corn (Maize),Sandy,30.041666666666668,48.125,0.0,1.0,Organic Compost
Peach,Sandy,27.125,62.41666666666666,0.7,0.0,Balanced NPK
Apple,Sandy,23.25,63.79166666666666,0.0,0.0,Balanced NPK
Tomato,Sandy,28.916666666666668,54.333333333333336,0.3,0.0,High Potassium
Potato,Sandy,27.75,37.083333333333336,0.0,0.0,High Potassium
Grape,Loam,23.95833333333333,77.04166666666667,16.8,1.0,Balanced NPK
Peach,Sandy,22.291666666666668,73.66666666666667,0.3,0.0,Balanced NPK
Grape,Sandy,22.20833333333333,76.20833333333333,0.0,0.0,High Potassium
Corn (Maize),Loam,21.416666666666668,87.375,6.7,1.0,Balanced NPK
Peach,Sandy,22.08333333333333,45.41666666666666,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,29.291666666666668,35.875,0.0,0.0,Balanced NPK
Potato,Loam,22.375,81.83333333333333,1.1,0.0,Balanced NPK
Potato,Loam,20.916666666666668,94.16666666666669,5.9,1.0,Balanced NPK
Potato,Sandy,27.75,44.5,0.0,0.0,High Potassium
Potato,Sandy,23.95833333333333,71.95833333333333,2.3000000000000003,1.0,Organic Compost
Tomato,Sandy,28.75,43.083333333333336,0.1,0.0,High Potassium
Bell Pepper,Sandy,20.041666666666668,71.875,0.0,0.0,Balanced NPK
Tomato,Sandy,20.375,59.41666666666666,0.0,0.0,High Potassium
Corn (Maize),Loam,21.125,85.83333333333333,0.9,0.0,Balanced NPK
Tomato,Sandy,24.45833333333333,66.33333333333333,3.4,0.0,Balanced NPK
Bell Pepper,Sandy,21.166666666666668,73.0,0.0,0.0,Balanced NPK
Tomato,Sandy,31.166666666666668,38.75,0.1,0.0,High Potassium
Tomato,Loam,26.375,67.83333333333333,10.2,1.0,Balanced NPK
Cherry,Sandy,20.20833333333333,63.833333333333336,0.0,0.0,High Potassium
Bell Pepper,Sandy,26.45833333333333,63.875,2.5,0.0,Balanced NPK
Grape,Sandy,25.70833333333333,65.04166666666667,0.0,0.0,High Potassium
Cherry,Sandy,22.5,64.125,0.0,0.0,High Potassium
Cherry,Sandy,20.5,74.95833333333333,0.0,0.0,High Potassium
Peach,Sandy,23.33333333333333,74.25,0.1,1.0,Organic Compost
Peach,Sandy,25.791666666666668,69.41666666666667,1.8,0.0,Balanced NPK
Potato,Sandy,20.95833333333333,58.875,0.0,0.0,High Potassium
Cherry,Sandy,24.75,65.41666666666667,0.0,0.0,High Potassium
Bell Pepper,Sandy,22.625,68.95833333333333,0.0,0.0,Balanced NPK
Peach,Sandy,32.0,34.166666666666664,0.5,0.0,Balanced NPK
Bell Pepper,Loam,22.916666666666668,84.20833333333333,9.4,1.0,Balanced NPK
Apple,Loam,23.416666666666668,88.70833333333333,20.0,1.0,Balanced NPK
Strawberry,Sandy,22.45833333333333,43.0,0.0,0.0,High Potassium
Strawberry,Loam,22.416666666666668,87.33333333333333,3.2,1.0,Balanced NPK
Tomato,Loam,22.08333333333333,78.91666666666667,0.9,0.0,High Potassium
Apple,Sandy,26.125,64.83333333333333,2.2,0.0,Balanced NPK
Cherry,Sandy,19.75,56.66666666666666,0.0,0.0,High Potassium
Strawberry,Sandy,28.08333333333333,58.54166666666666,1.0,0.0,High Potassium
Grape,Sandy,23.791666666666668,73.45833333333333,1.1,0.0,High Potassium
Cherry,Sandy,20.416666666666668,70.83333333333333,0.0,0.0,High Potassium
Peach,Loam,21.291666666666668,94.91666666666669,2.5,1.0,Balanced NPK
Tomato,Loam,22.916666666666668,87.16666666666667,2.7,1.0,Balanced NPK
Bell Pepper,Loam,22.45833333333333,84.45833333333333,2.8,1.0,Balanced NPK
Cherry,Sandy,27.791666666666668,48.625,0.8999999999999999,0.0,High Potassium
Bell Pepper,Sandy,23.20833333333333,73.33333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,29.041666666666668,52.54166666666666,0.3,0.0,Balanced NPK
Corn (Maize),Sandy,25.125,72.79166666666667,0.3,0.0,Balanced NPK
Apple,Sandy,29.875,48.583333333333336,0.1,0.0,Balanced NPK
Apple,Clay,23.25,89.58333333333333,31.2,1.0,Balanced NPK
Grape,Sandy,27.625,60.375,1.2,0.0,High Potassium
Cherry,Sandy,28.70833333333333,44.66666666666666,0.0,0.0,High Potassium
Apple,Loam,24.0,88.20833333333333,12.4,1.0,Balanced NPK
Corn (Maize),Sandy,28.5,51.875,0.5,0.0,Balanced NPK
Cherry,Loam,22.0,85.04166666666667,1.3,0.0,Balanced NPK
Cherry,Sandy,24.83333333333333,45.333333333333336,0.0,0.0,High Potassium
Strawberry,Sandy,23.45833333333333,71.625,2.9,1.0,Organic Compost
Tomato,Loam,21.95833333333333,83.75,5.7,1.0,Balanced NPK
Cherry,Loam,24.666666666666668,68.91666666666667,6.3,0.0,Balanced NPK
Strawberry,Sandy,21.666666666666668,66.66666666666667,0.0,0.0,High Potassium
Strawberry,Sandy,21.25,66.29166666666667,0.3,0.0,High Potassium
Strawberry,Sandy,26.20833333333333,48.833333333333336,0.0,0.0,High Potassium
Peach,Loam,22.875,82.91666666666667,16.0,1.0,Balanced NPK
Potato,Loam,22.125,82.91666666666667,0.2,0.0,Balanced NPK
Tomato,Sandy,28.95833333333333,35.625,0.0,0.0,High Potassium
Bell Pepper,Sandy,24.25,72.08333333333333,1.8,0.0,Balanced NPK
Strawberry,Sandy,29.375,44.625,0.0,1.0,Organic Compost
Apple,Loam,23.08333333333333,78.125,3.6,1.0,Balanced NPK
Cherry,Sandy,27.541666666666668,37.91666666666666,0.0,0.0,High Potassium
Strawberry,Loam,19.70833333333333,79.29166666666667,0.2,0.0,Balanced NPK
Grape,Loam,22.791666666666668,83.0,4.1,1.0,Balanced NPK
Peach,Loam,23.5,83.16666666666667,8.0,1.0,Balanced NPK
Tomato,Sandy,23.08333333333333,69.875,0.2,0.0,High Potassium
Peach,Sandy,27.041666666666668,35.958333333333336,0.0,0.0,Balanced NPK
Peach,Loam,23.625,72.20833333333333,5.9,1.0,Balanced NPK
Bell Pepper,Sandy,20.041666666666668,42.5,0.0,0.0,Balanced NPK
Strawberry,Sandy,19.83333333333333,59.41666666666666,0.0,0.0,High Potassium
Cherry,Loam,23.5,86.41666666666667,3.5,1.0,Balanced NPK
Potato,Sandy,23.541666666666668,75.625,1.2,1.0,Organic Compost
Grape,Loam,21.666666666666668,85.875,2.0,0.0,Balanced NPK
Grape,Sandy,27.875,55.625,0.0,0.0,High Potassium
Strawberry,Loam,20.5,78.91666666666667,0.0,0.0,Balanced NPK
Strawberry,Loam,23.375,83.08333333333333,2.5,1.0,Balanced NPK
Bell Pepper,Sandy,23.70833333333333,72.91666666666667,0.8,0.0,Balanced NPK
Grape,Sandy,21.041666666666668,41.708333333333336,0.0,0.0,High Potassium
Potato,Sandy,24.666666666666668,54.66666666666666,0.0,0.0,High Potassium
Apple,Sandy,18.70833333333333,67.75,0.0,0.0,Balanced NPK
Potato,Sandy,24.33333333333333,69.79166666666667,1.5,0.0,High Potassium
Grape,Sandy,25.5,25.166666666666668,0.0,0.0,High Potassium
Strawberry,Sandy,27.291666666666668,49.29166666666666,0.0,0.0,High Potassium
Tomato,Sandy,28.70833333333333,46.458333333333336,0.2,0.0,High Potassium
Peach,Loam,19.83333333333333,75.33333333333333,0.0,0.0,Balanced NPK
Cherry,Loam,23.791666666666668,72.79166666666667,7.5,1.0,Balanced NPK
Tomato,Sandy,20.166666666666668,62.29166666666666,0.0,0.0,High Potassium
Potato,Sandy,20.375,71.33333333333333,0.0,0.0,High Potassium
Peach,Loam,25.666666666666668,70.875,12.3,1.0,Balanced NPK
Potato,Sandy,25.791666666666668,75.5,2.9,1.0,Organic Compost
Apple,Sandy,22.45833333333333,60.875,0.0,0.0,Balanced NPK
Strawberry,Sandy,24.95833333333333,67.58333333333333,0.6,0.0,High Potassium
Potato,Loam,24.416666666666668,70.41666666666667,4.9,1.0,Balanced NPK
Strawberry,Sandy,25.83333333333333,49.583333333333336,1.3,0.0,High Potassium
Strawberry,Sandy,20.541666666666668,60.333333333333336,0.0,1.0,Organic Compost
Cherry,Sandy,30.0,41.5,1.6,0.0,High Potassium
Potato,Sandy,27.0,27.20833333333333,0.0,0.0,High Potassium
Cherry,Sandy,22.20833333333333,35.666666666666664,0.0,0.0,High Potassium
Peach,Sandy,23.291666666666668,77.95833333333333,0.3,0.0,Balanced NPK
Cherry,Sandy,23.416666666666668,62.708333333333336,0.0,0.0,High Potassium
Bell Pepper,Sandy,23.916666666666668,72.54166666666667,0.0,0.0,Balanced NPK
Tomato,Sandy,23.916666666666668,60.29166666666666,0.0,0.0,High Potassium
Cherry,Sandy,20.791666666666668,66.66666666666667,0.0,0.0,High Potassium
Strawberry,Loam,21.75,83.0,0.0,0.0,Balanced NPK
Cherry,Sandy,25.291666666666668,67.04166666666667,2.9,0.0,High Potassium
Tomato,Sandy,24.916666666666668,63.125,0.2,1.0,Organic Compost
Potato,Sandy,21.45833333333333,57.91666666666666,0.0,0.0,High Potassium
Corn (Maize),Loam,21.291666666666668,94.75,13.7,1.0,Balanced NPK
Cherry,Sandy,24.041666666666668,48.208333333333336,0.0,1.0,Organic Compost
Tomato,Sandy,24.33333333333333,68.125,1.5,0.0,High Potassium
Apple,Loam,20.541666666666668,80.54166666666667,0.1,0.0,Balanced NPK
Peach,Sandy,25.75,48.083333333333336,0.8,0.0,Balanced NPK
Grape,Sandy,22.166666666666668,50.708333333333336,0.0,0.0,High Potassium
Peach,Sandy,30.5,43.875,0.0,1.0,Organic Compost
Bell Pepper,Sandy,27.75,44.708333333333336,0.0,1.0,Organic Compost
Corn (Maize),Loam,22.70833333333333,78.20833333333333,0.7,0.0,Balanced NPK
Tomato,Loam,24.625,74.16666666666667,5.8,1.0,Balanced NPK
Peach,Loam,26.875,63.875,6.7,0.0,Balanced NPK
Apple,Sandy,26.541666666666668,65.04166666666667,2.4000000000000004,0.0,Balanced NPK
Cherry,Sandy,20.041666666666668,74.0,0.0,1.0,Organic Compost
Apple,Loam,24.0,76.5,15.1,1.0,Balanced NPK
Apple,Loam,24.041666666666668,75.70833333333333,5.2,1.0,Balanced NPK
Apple,Sandy,25.541666666666668,62.29166666666666,0.0,0.0,Balanced NPK
Cherry,Loam,23.0,84.95833333333333,5.7,1.0,Balanced NPK
Grape,Sandy,27.041666666666668,50.833333333333336,0.1,0.0,High Potassium
Cherry,Loam,18.83333333333333,89.375,1.1,0.0,Balanced NPK
Potato,Sandy,25.08333333333333,67.66666666666667,4.4,0.0,Balanced NPK
Bell Pepper,Sandy,22.625,54.375,0.0,0.0,Balanced NPK
Tomato,Sandy,26.20833333333333,64.125,0.1,0.0,High Potassium
Tomato,Loam,22.20833333333333,77.70833333333333,2.2,1.0,Balanced NPK
Peach,Loam,25.916666666666668,72.625,5.3,1.0,Balanced NPK
Strawberry,Loam,19.875,89.16666666666667,2.1,1.0,Balanced NPK
Grape,Sandy,24.75,40.0,0.0,0.0,High Potassium
Peach,Loam,22.125,88.16666666666667,4.3,1.0,Balanced NPK
Potato,Sandy,27.291666666666668,51.875,0.0,0.0,High Potassium
Apple,Sandy,28.916666666666668,40.25,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,30.25,40.79166666666666,0.0,0.0,Balanced NPK
Grape,Sandy,22.45833333333333,64.29166666666667,0.5,0.0,High Potassium
Tomato,Sandy,30.166666666666668,49.583333333333336,4.9,0.0,Balanced NPK
Corn (Maize),Sandy,29.541666666666668,52.0,0.2,0.0,Balanced NPK
Apple,Sandy,20.541666666666668,65.75,0.0,0.0,Balanced NPK
Tomato,Sandy,22.666666666666668,48.958333333333336,0.0,0.0,High Potassium
Potato,Sandy,23.83333333333333,71.66666666666667,0.2,0.0,High Potassium
Corn (Maize),Sandy,20.20833333333333,58.0,0.0,0.0,Balanced NPK
Apple,Sandy,22.541666666666668,68.91666666666667,1.9,0.0,Balanced NPK
Peach,Loam,22.95833333333333,78.70833333333333,6.5,1.0,Balanced NPK
Cherry,Sandy,23.166666666666668,77.04166666666667,0.7000000000000001,1.0,Organic Compost
Tomato,Loam,22.375,77.20833333333333,1.7,0.0,High Potassium
Strawberry,Sandy,27.45833333333333,62.208333333333336,2.6,0.0,High Potassium
Corn (Maize),Sandy,21.625,66.33333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,20.416666666666668,70.16666666666667,0.0,0.0,Balanced NPK
Apple,Sandy,25.541666666666668,64.25,0.4,0.0,Balanced NPK
Strawberry,Loam,21.95833333333333,81.625,1.8,0.0,Balanced NPK
Cherry,Sandy,24.416666666666668,66.95833333333333,1.4,0.0,High Potassium
Tomato,Sandy,20.916666666666668,39.083333333333336,0.0,0.0,High Potassium
Bell Pepper,Sandy,20.25,71.5,0.0,0.0,Balanced NPK
Apple,Loam,20.70833333333333,88.08333333333333,0.0,0.0,Balanced NPK
Cherry,Sandy,23.0,77.58333333333333,0.0,0.0,High Potassium
Grape,Sandy,19.041666666666668,66.5,0.0,0.0,High Potassium
Grape,Loam,22.5,78.125,0.5,0.0,Balanced NPK
Cherry,Loam,22.875,75.79166666666667,2.6,1.0,Balanced NPK
Peach,Loam,21.5,75.83333333333333,0.9,0.0,Balanced NPK
Bell Pepper,Sandy,23.25,47.208333333333336,0.0,0.0,Balanced NPK
Peach,Sandy,28.416666666666668,49.16666666666666,2.2,0.0,Balanced NPK
Corn (Maize),Sandy,23.20833333333333,74.16666666666667,0.1,0.0,Balanced NPK
Potato,Sandy,22.291666666666668,38.125,0.0,0.0,High Potassium
Tomato,Sandy,23.5,77.875,0.3,0.0,High Potassium
Corn (Maize),Sandy,24.416666666666668,68.95833333333333,0.2,0.0,Balanced NPK
Tomato,Sandy,22.83333333333333,61.708333333333336,0.0,0.0,High Potassium
Tomato,Sandy,21.5,56.583333333333336,0.0,0.0,High Potassium
Grape,Sandy,23.125,60.125,0.0,0.0,High Potassium
Cherry,Sandy,28.166666666666668,51.54166666666666,0.3,0.0,High Potassium
Apple,Loam,22.83333333333333,78.875,0.6000000000000001,0.0,Balanced NPK
Potato,Sandy,27.08333333333333,28.70833333333333,0.0,0.0,High Potassium
Potato,Sandy,25.33333333333333,72.75,2.8,1.0,Organic Compost
Tomato,Loam,23.20833333333333,86.79166666666667,6.8,1.0,Balanced NPK
Potato,Sandy,28.916666666666668,38.79166666666666,0.0,0.0,High Potassium
Corn (Maize),Sandy,28.20833333333333,55.083333333333336,1.3,1.0,Organic Compost
Corn (Maize),Sandy,24.75,64.83333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Loam,22.75,79.66666666666667,1.5,0.0,High Potassium
Corn (Maize),Sandy,24.375,68.875,0.0,0.0,Balanced NPK
Tomato,Sandy,24.45833333333333,73.79166666666667,0.0,0.0,High Potassium
Grape,Sandy,24.625,69.0,0.5,0.0,High Potassium
Tomato,Sandy,27.875,54.333333333333336,0.2,1.0,Organic Compost
Apple,Sandy,25.08333333333333,63.958333333333336,0.0,0.0,Balanced NPK
Tomato,Sandy,29.916666666666668,48.208333333333336,0.0,0.0,High Potassium
Bell Pepper,Loam,22.45833333333333,86.66666666666667,8.2,1.0,Balanced NPK
Corn (Maize),Loam,20.58333333333333,89.95833333333333,9.2,1.0,Balanced NPK
Peach,Loam,24.375,71.875,8.0,1.0,Balanced NPK
Apple,Sandy,22.75,60.66666666666666,0.0,0.0,Balanced NPK
Potato,Sandy,20.70833333333333,66.875,0.0,0.0,High Potassium
Peach,Sandy,22.791666666666668,55.16666666666666,0.0,0.0,Balanced NPK
Peach,Sandy,23.416666666666668,74.95833333333333,1.1,0.0,Balanced NPK
Potato,Loam,23.83333333333333,80.70833333333333,4.2,1.0,Balanced NPK
Corn (Maize),Sandy,26.291666666666668,59.91666666666666,0.4,0.0,Balanced NPK
Cherry,Sandy,23.45833333333333,61.333333333333336,0.4,0.0,High Potassium
Strawberry,Loam,22.916666666666668,82.75,4.6,1.0,Balanced NPK
Grape,Sandy,30.33333333333333,39.583333333333336,0.0,0.0,High Potassium
Bell Pepper,Sandy,25.875,68.08333333333333,0.5,0.0,Balanced NPK
Grape,Sandy,21.125,66.83333333333333,0.0,0.0,High Potassium
Bell Pepper,Sandy,23.625,73.54166666666667,0.0,0.0,Balanced NPK
Apple,Sandy,20.95833333333333,59.833333333333336,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,23.625,39.583333333333336,0.0,0.0,Balanced NPK
Grape,Sandy,25.125,66.83333333333333,2.4,0.0,High Potassium
Tomato,Sandy,20.08333333333333,35.208333333333336,0.0,0.0,High Potassium
Grape,Loam,22.58333333333333,83.75,2.5,1.0,Balanced NPK
Peach,Sandy,24.25,70.29166666666667,1.0,0.0,Balanced NPK
Corn (Maize),Sandy,26.166666666666668,67.33333333333333,3.6,0.0,Balanced NPK
Bell Pepper,Sandy,22.041666666666668,62.54166666666666,0.2,1.0,Organic Compost
Corn (Maize),Sandy,23.666666666666668,74.41666666666667,0.1,0.0,Balanced NPK
Strawberry,Sandy,30.416666666666668,35.666666666666664,0.0,0.0,High Potassium
Apple,Sandy,28.875,51.04166666666666,1.0,0.0,Balanced NPK
Grape,Sandy,22.08333333333333,71.0,0.0,0.0,High Potassium
Potato,Loam,22.125,88.33333333333333,1.5,0.0,Balanced NPK
Peach,Sandy,18.70833333333333,67.75,0.0,0.0,Balanced NPK
Cherry,Sandy,22.70833333333333,71.875,0.0,0.0,High Potassium
Cherry,Sandy,22.58333333333333,79.20833333333333,0.0,0.0,High Potassium
Peach,Sandy,23.291666666666668,57.04166666666666,0.0,0.0,Balanced NPK
Apple,Loam,29.70833333333333,55.375,6.0,0.0,High Potassium
Tomato,Loam,26.25,69.625,5.2,0.0,Balanced NPK
Cherry,Sandy,25.5,61.875,0.0,1.0,Organic Compost
Bell Pepper,Loam,22.83333333333333,86.33333333333333,4.3,1.0,Balanced NPK
Cherry,Sandy,28.45833333333333,53.083333333333336,0.6000000000000001,0.0,High Potassium
Grape,Sandy,21.625,66.33333333333333,0.0,0.0,High Potassium
Apple,Sandy,23.916666666666668,66.875,0.0,0.0,Balanced NPK
Apple,Sandy,30.791666666666668,35.916666666666664,0.2,0.0,Balanced NPK
Grape,Sandy,25.291666666666668,68.875,3.5,0.0,Balanced NPK
Apple,Sandy,23.08333333333333,61.625,0.0,0.0,Balanced NPK
Cherry,Sandy,24.791666666666668,51.66666666666666,1.2000000000000002,0.0,High Potassium
Tomato,Loam,22.33333333333333,80.70833333333333,0.3,0.0,High Potassium
Cherry,Sandy,23.70833333333333,73.33333333333333,0.0,0.0,High Potassium
Strawberry,Sandy,20.875,61.79166666666666,0.0,1.0,Organic Compost
Bell Pepper,Sandy,24.916666666666668,69.625,2.1,0.0,Balanced NPK
Grape,Loam,23.83333333333333,80.875,9.7,1.0,Balanced NPK
Peach,Loam,21.83333333333333,89.45833333333333,3.1,1.0,Balanced NPK
Peach,Sandy,24.375,32.625,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,24.791666666666668,68.20833333333333,1.1,0.0,Balanced NPK
Peach,Loam,23.291666666666668,85.91666666666667,2.5,1.0,Balanced NPK
Grape,Sandy,24.08333333333333,51.79166666666666,0.0,0.0,High Potassium
Apple,Sandy,26.125,60.208333333333336,0.0,0.0,Balanced NPK
Cherry,Sandy,23.45833333333333,66.79166666666667,0.9,0.0,High Potassium
Grape,Sandy,28.95833333333333,39.75,0.0,0.0,High Potassium
Bell Pepper,Sandy,24.33333333333333,76.45833333333333,0.0,0.0,Balanced NPK
Grape,Loam,25.08333333333333,69.625,6.8,0.0,Balanced NPK
Bell Pepper,Loam,25.291666666666668,76.29166666666667,8.4,1.0,Balanced NPK
Grape,Loam,22.95833333333333,78.70833333333333,6.5,1.0,Balanced NPK
Strawberry,Sandy,22.58333333333333,57.083333333333336,0.0,0.0,High Potassium
Potato,Sandy,19.041666666666668,70.33333333333333,0.0,0.0,High Potassium
Bell Pepper,Sandy,27.875,40.333333333333336,0.0,0.0,Balanced NPK
Peach,Loam,22.166666666666668,78.04166666666667,0.9,0.0,Balanced NPK
Peach,Sandy,25.20833333333333,63.708333333333336,0.0,0.0,Balanced NPK
Grape,Sandy,26.916666666666668,43.208333333333336,0.0,1.0,Organic Compost
Potato,Sandy,23.83333333333333,70.58333333333333,0.3,0.0,High Potassium
Cherry,Sandy,24.75,77.95833333333333,1.8,0.0,High Potassium
Potato,Sandy,29.33333333333333,45.958333333333336,0.7,1.0,Organic Compost
Peach,Sandy,23.25,47.208333333333336,0.0,0.0,Balanced NPK
Potato,Sandy,23.291666666666668,57.208333333333336,0.0,0.0,High Potassium
Tomato,Loam,17.208333333333332,94.29166666666669,9.6,1.0,Balanced NPK
Strawberry,Sandy,29.75,46.79166666666666,0.0,0.0,High Potassium
Tomato,Loam,23.75,70.83333333333333,6.300000000000001,1.0,Balanced NPK
Strawberry,Sandy,23.791666666666668,73.375,0.6000000000000001,0.0,High Potassium
Grape,Sandy,22.45833333333333,30.58333333333333,0.0,0.0,High Potassium
Cherry,Sandy,23.875,70.45833333333333,0.3,0.0,High Potassium
Strawberry,Sandy,25.5,43.958333333333336,0.0,0.0,High Potassium
Corn (Maize),Sandy,28.08333333333333,25.33333333333333,0.0,0.0,Balanced NPK
Potato,Loam,24.625,72.875,8.7,1.0,Balanced NPK
Peach,Sandy,23.041666666666668,71.58333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,23.541666666666668,59.16666666666666,0.0,0.0,Balanced NPK
Peach,Loam,25.375,71.45833333333333,7.7,1.0,Balanced NPK
Corn (Maize),Sandy,28.20833333333333,50.833333333333336,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,23.041666666666668,39.708333333333336,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,20.58333333333333,51.875,0.0,0.0,Balanced NPK
Strawberry,Loam,22.58333333333333,80.95833333333333,1.2,0.0,Balanced NPK
