temperature,humidity,rainfall,pressure,soil_moisture,wind_speed,soil_type
29,36.0,0.0,1012.0,0.088,3.0,Sandy
19,94.0,0.0,1010.0,0.312,8.0,Loam
31,35.0,0.0,1004.0,0.07499999999999998,5.0,Sandy
21,87.0,0.0,1011.0,0.281,11.0,Loam
26,58.0,0.0,1010.0,0.16899999999999998,9.0,Sandy
28,58.0,0.0,1004.0,0.15899999999999997,19.0,Sandy
21,95.0,0.9,1007.0,0.3122,14.0,Loam
23,83.0,0.2,1011.0,0.2606,9.0,Loam
27,60.0,0.0,1005.0,0.16999999999999998,25.0,Sandy
23,74.0,0.0,1008.0,0.232,5.0,Sandy
28,35.0,0.0,1013.0,0.09,6.0,Sandy
22,82.0,0.3,1010.0,0.26339999999999997,6.0,Loam
21,95.0,0.0,1008.0,0.305,12.0,Loam
15,72.0,0.0,1014.0,0.266,10.0,Loam
27,38.0,0.0,1011.0,0.104,5.0,Sandy
24,79.0,0.0,1005.0,0.242,9.0,Sandy
24,32.0,0.0,1013.0,0.101,7.0,Sandy
24,66.0,0.0,1009.0,0.203,13.0,Sandy
30,41.0,0.0,1011.0,0.09799999999999998,8.0,Sandy
32,10.0,0.0,1012.0,0.0,18.0,Sandy
22,83.0,0.0,1011.0,0.26399999999999996,13.0,Loam
28,32.0,0.0,1011.0,0.081,13.0,Sandy
18,58.0,0.0,1011.0,0.209,7.0,Sandy
22,92.0,0.0,1011.0,0.29100000000000004,4.0,Loam
23,84.0,0.0,1008.0,0.262,9.0,Loam
19,93.0,0.0,1013.0,0.30900000000000005,13.0,Loam
19,60.0,0.0,1015.0,0.21,12.0,Sandy
21,51.0,0.0,1014.0,0.173,13.0,Sandy
35,11.0,0.0,1006.0,0.0,15.0,Sandy
18,70.0,0.0,1017.0,0.245,10.0,Sandy
24,32.0,0.0,1013.0,0.101,15.0,Sandy
27,62.0,0.2,1008.0,0.17759999999999998,17.0,Sandy
18,88.0,0.0,1015.0,0.29900000000000004,12.0,Loam
21,92.0,0.0,1011.0,0.29600000000000004,7.0,Loam
16,80.0,0.0,1016.0,0.285,13.0,Loam
16,95.0,0.0,1013.0,0.32999999999999996,7.0,Loam
25,72.0,0.0,1008.0,0.216,24.0,Sandy
32,21.0,0.0,1010.0,0.027999999999999997,15.0,Sandy
19,97.0,0.0,1014.0,0.321,9.0,Loam
17,86.0,0.0,1019.0,0.298,17.0,Loam
28,55.0,0.0,1007.0,0.15,26.0,Sandy
21,96.0,0.4,1011.0,0.3112,6.0,Loam
22,80.0,0.0,1011.0,0.255,15.0,Loam
23,66.0,0.0,1014.0,0.20800000000000002,13.0,Sandy
25,56.0,0.0,1014.0,0.168,10.0,Sandy
27,58.0,0.0,1007.0,0.16399999999999998,24.0,Sandy
26,59.0,0.0,1009.0,0.172,35.0,Sandy
25,70.0,0.0,1007.0,0.21,13.0,Sandy
22,80.0,0.0,1012.0,0.255,17.0,Loam
19,94.0,0.0,1014.0,0.312,11.0,Loam
29,20.0,0.0,1009.0,0.039999999999999994,11.0,Sandy
27,24.0,0.0,1012.0,0.06199999999999999,10.0,Sandy
25,84.0,2.4,1010.0,0.2712,14.0,Loam
21,89.0,0.0,1012.0,0.28700000000000003,13.0,Loam
24,54.0,0.0,1014.0,0.167,7.0,Sandy
25,45.0,0.0,1012.0,0.135,12.0,Sandy
22,75.0,0.2,1010.0,0.24159999999999998,18.0,Sandy
26,61.0,0.0,1009.0,0.178,21.0,Sandy
23,73.0,0.0,1008.0,0.229,11.0,Sandy
29,50.0,0.0,1011.0,0.13,7.0,Sandy
21,87.0,0.0,1010.0,0.281,12.0,Loam
26,60.0,0.0,1008.0,0.175,25.0,Sandy
19,96.0,0.0,1006.0,0.318,16.0,Loam
33,32.0,0.0,1003.0,0.056,17.0,Sandy
27,45.0,0.0,1012.0,0.125,7.0,Sandy
29,26.0,0.0,1006.0,0.057999999999999996,24.0,Sandy
21,86.0,0.0,1009.0,0.278,18.0,Loam
28,47.0,0.0,1003.0,0.12599999999999997,28.0,Sandy
31,45.0,0.2,1006.0,0.1066,12.0,Sandy
34,17.0,0.0,1010.0,0.006000000000000005,17.0,Sandy
28,26.0,0.0,1013.0,0.063,17.0,Sandy
33,21.0,0.0,1007.0,0.023,16.0,Sandy
25,69.0,0.0,1010.0,0.207,9.0,Sandy
28,18.0,0.0,1017.0,0.03899999999999999,21.0,Sandy
25,66.0,0.0,1007.0,0.198,23.0,Sandy
22,81.0,0.0,1008.0,0.258,17.0,Loam
23,57.0,0.0,1013.0,0.181,4.0,Sandy
16,93.0,0.0,1019.0,0.324,14.0,Loam
21,88.0,0.0,1011.0,0.28400000000000003,21.0,Loam
22,85.0,0.3,1009.0,0.27240000000000003,15.0,Loam
21,88.0,0.0,1009.0,0.28400000000000003,15.0,Loam
24,78.0,0.0,1010.0,0.239,8.0,Sandy
29,30.0,0.0,1013.0,0.06999999999999999,8.0,Sandy
33,38.0,0.0,1005.0,0.07399999999999998,4.0,Sandy
20,84.0,0.0,1012.0,0.277,15.0,Loam
29,44.0,0.0,1013.0,0.112,7.0,Sandy
36,22.0,0.0,1003.0,0.010999999999999996,5.0,Sandy
25,73.0,2.1,1009.0,0.2358,11.0,Sandy
27,56.0,0.0,1007.0,0.158,24.0,Sandy
22,83.0,0.0,1009.0,0.26399999999999996,19.0,Loam
22,78.0,0.0,1008.0,0.249,14.0,Sandy
25,50.0,0.0,1008.0,0.15,8.0,Sandy
24,72.0,0.0,1009.0,0.221,9.0,Sandy
23,78.0,0.0,1007.0,0.244,15.0,Sandy
26,32.0,0.0,1015.0,0.091,6.0,Sandy
29,36.0,0.0,1013.0,0.088,14.0,Sandy
29,39.0,0.0,1009.0,0.09699999999999999,13.0,Sandy
21,85.0,0.0,1010.0,0.275,16.0,Loam
26,60.0,0.0,1011.0,0.175,9.0,Sandy
21,89.0,0.0,1009.0,0.28700000000000003,17.0,Loam
20,94.0,0.0,1011.0,0.307,8.0,Loam
25,64.0,0.0,1016.0,0.192,7.0,Sandy
29,41.0,0.0,1012.0,0.10299999999999998,10.0,Sandy
33,26.0,0.0,1010.0,0.038,12.0,Sandy
21,90.0,0.0,1008.0,0.29000000000000004,18.0,Loam
19,62.0,0.0,1012.0,0.216,12.0,Sandy
25,70.0,0.0,1013.0,0.21,17.0,Sandy
20,99.0,0.0,1008.0,0.322,12.0,Loam
22,80.0,0.0,1007.0,0.255,21.0,Loam
19,98.0,0.0,1011.0,0.324,2.0,Loam
27,58.0,0.0,1009.0,0.16399999999999998,5.0,Sandy
15,95.0,0.0,1012.0,0.33499999999999996,5.0,Loam
18,96.0,0.0,1015.0,0.32299999999999995,7.0,Loam
20,84.0,0.0,1009.0,0.277,17.0,Loam
24,71.0,0.0,1007.0,0.218,21.0,Sandy
28,49.0,0.0,1006.0,0.13199999999999998,30.0,Sandy
28,59.0,0.0,1006.0,0.16199999999999998,9.0,Sandy
20,99.0,0.0,1014.0,0.322,8.0,Loam
24,62.0,0.0,1012.0,0.191,7.0,Sandy
28,44.0,0.0,1009.0,0.117,11.0,Sandy
21,89.0,0.0,1011.0,0.28700000000000003,10.0,Loam
27,60.0,0.4,1011.0,0.1732,6.0,Sandy
24,56.0,0.0,1010.0,0.17300000000000001,5.0,Sandy
24,43.0,0.0,1013.0,0.134,10.0,Sandy
21,86.0,0.0,1010.0,0.278,15.0,Loam
19,98.0,0.0,1008.0,0.324,11.0,Loam
20,90.0,0.0,1007.0,0.29500000000000004,10.0,Loam
20,81.0,0.0,1013.0,0.268,8.0,Loam
19,90.0,1.0,1004.0,0.30800000000000005,24.0,Loam
22,81.0,0.0,1008.0,0.258,21.0,Loam
24,58.0,0.0,1016.0,0.179,18.0,Sandy
27,57.0,0.0,1008.0,0.16099999999999998,24.0,Sandy
16,87.0,0.0,1018.0,0.306,14.0,Loam
21,92.0,0.0,1010.0,0.29600000000000004,4.0,Loam
24,64.0,0.0,1016.0,0.197,10.0,Sandy
26,61.0,0.0,1006.0,0.178,21.0,Sandy
28,46.0,0.0,1011.0,0.12300000000000001,14.0,Sandy
23,42.0,0.0,1011.0,0.136,3.0,Sandy
28,52.0,0.0,1010.0,0.141,13.0,Sandy
32,35.0,0.0,1009.0,0.06999999999999999,3.0,Sandy
28,54.0,0.0,1007.0,0.147,21.0,Sandy
32,25.0,0.0,1011.0,0.039999999999999994,3.0,Sandy
23,69.0,0.0,1012.0,0.217,14.0,Sandy
33,43.0,0.0,1009.0,0.089,8.0,Sandy
21,81.0,0.0,1009.0,0.263,19.0,Loam
26,74.0,1.1,1010.0,0.2258,15.0,Sandy
19,96.0,0.0,1011.0,0.318,12.0,Loam
23,85.0,0.0,1008.0,0.265,9.0,Loam
16,83.0,0.0,1014.0,0.294,10.0,Loam
27,68.0,0.0,1005.0,0.194,7.0,Sandy
26,61.0,0.1,1008.0,0.1788,14.0,Sandy
19,90.0,0.0,1011.0,0.30000000000000004,14.0,Loam
20,89.0,0.0,1010.0,0.29200000000000004,2.0,Loam
16,92.0,0.0,1015.0,0.321,8.0,Loam
20,97.0,0.0,1012.0,0.316,6.0,Loam
25,82.0,0.0,1006.0,0.24599999999999997,7.0,Sandy
20,98.0,0.0,1014.0,0.319,10.0,Loam
23,70.0,0.0,1011.0,0.22,8.0,Sandy
26,61.0,0.0,1015.0,0.178,13.0,Sandy
24,71.0,0.0,1010.0,0.218,12.0,Sandy
20,98.0,0.0,1013.0,0.319,8.0,Loam
22,82.0,0.0,1010.0,0.26099999999999995,21.0,Loam
22,70.0,0.0,1017.0,0.225,16.0,Sandy
27,59.0,0.0,1011.0,0.16699999999999998,7.0,Sandy
22,79.0,0.1,1012.0,0.25279999999999997,13.0,Loam
15,96.0,0.0,1016.0,0.33799999999999997,14.0,Loam
28,56.0,0.7,1008.0,0.1586,25.0,Sandy
25,51.0,0.0,1010.0,0.153,11.0,Sandy
21,87.0,0.0,1010.0,0.281,14.0,Loam
21,86.0,0.0,1015.0,0.278,19.0,Loam
22,86.0,0.0,1008.0,0.273,11.0,Loam
21,57.0,0.0,1013.0,0.19099999999999998,12.0,Sandy
20,84.0,0.2,1015.0,0.2786,9.0,Loam
28,33.0,0.0,1013.0,0.084,19.0,Sandy
23,42.0,0.0,1009.0,0.136,13.0,Sandy
21,62.0,0.0,1014.0,0.206,9.0,Sandy
29,50.0,0.0,1006.0,0.13,16.0,Sandy
23,78.0,0.1,1009.0,0.2448,16.0,Sandy
18,90.0,0.0,1014.0,0.30500000000000005,13.0,Loam
22,96.0,0.0,1007.0,0.303,16.0,Loam
33,35.0,0.0,1007.0,0.065,18.0,Sandy
21,76.0,0.0,1007.0,0.24799999999999997,27.0,Sandy
21,95.0,0.0,1013.0,0.305,8.0,Loam
34,34.0,0.0,1011.0,0.05700000000000001,3.0,Sandy
20,97.0,0.0,1009.0,0.316,16.0,Loam
23,83.0,0.1,1008.0,0.2598,18.0,Loam
22,87.0,0.3,1010.0,0.27840000000000004,11.0,Loam
29,51.0,0.0,1010.0,0.133,13.0,Sandy
29,58.0,0.0,1008.0,0.154,12.0,Sandy
21,80.0,0.0,1013.0,0.26,8.0,Loam
26,29.0,0.0,1013.0,0.08199999999999999,15.0,Sandy
29,53.0,0.0,1007.0,0.139,12.0,Sandy
20,97.0,0.0,1013.0,0.316,7.0,Loam
26,70.0,0.2,1010.0,0.20659999999999998,7.0,Sandy
33,27.0,0.0,1010.0,0.041,8.0,Sandy
29,37.0,0.0,1009.0,0.091,8.0,Sandy
20,98.0,0.0,1009.0,0.319,5.0,Loam
16,74.0,0.0,1014.0,0.267,10.0,Loam
21,82.0,0.0,1007.0,0.26599999999999996,12.0,Loam
22,83.0,0.0,1010.0,0.26399999999999996,12.0,Loam
19,97.0,0.0,1011.0,0.321,10.0,Loam
23,83.0,0.0,1008.0,0.25899999999999995,9.0,Loam
32,40.0,0.0,1006.0,0.08499999999999999,10.0,Sandy
24,74.0,0.0,1007.0,0.227,21.0,Sandy
27,56.0,0.0,1010.0,0.158,11.0,Sandy
26,61.0,0.1,1011.0,0.1788,10.0,Sandy
21,88.0,0.0,1008.0,0.28400000000000003,22.0,Loam
28,40.0,0.0,1010.0,0.105,10.0,Sandy
36,27.0,0.0,1010.0,0.025999999999999995,3.0,Sandy
27,54.0,0.1,1012.0,0.1528,15.0,Sandy
32,33.0,0.0,1005.0,0.064,4.0,Sandy
23,62.0,0.0,1011.0,0.196,11.0,Sandy
28,63.0,0.0,1012.0,0.174,9.0,Sandy
33,36.0,0.0,1012.0,0.068,10.0,Sandy
21,92.0,0.0,1010.0,0.29600000000000004,16.0,Loam
34,24.0,0.0,1008.0,0.026999999999999996,9.0,Sandy
23,82.0,0.0,1009.0,0.25599999999999995,14.0,Loam
25,62.0,0.0,1013.0,0.186,18.0,Sandy
32,27.0,0.0,1005.0,0.046,2.0,Sandy
28,54.0,0.0,1006.0,0.147,23.0,Sandy
31,39.0,0.0,1011.0,0.087,5.0,Sandy
21,77.0,0.0,1013.0,0.251,5.0,Loam
27,54.0,0.0,1008.0,0.152,27.0,Sandy
22,79.0,0.0,1012.0,0.252,15.0,Loam
24,84.0,0.0,1009.0,0.257,7.0,Loam
24,78.0,0.0,1008.0,0.239,8.0,Sandy
23,87.0,0.5,1011.0,0.275,11.0,Loam
21,84.0,0.0,1014.0,0.272,16.0,Loam
27,56.0,0.0,1013.0,0.158,6.0,Sandy
24,83.0,0.6,1006.0,0.2588,18.0,Loam
23,72.0,0.0,1013.0,0.226,5.0,Sandy
27,54.0,0.0,1005.0,0.152,24.0,Sandy
30,41.0,0.0,1009.0,0.09799999999999998,13.0,Sandy
29,36.0,0.0,1010.0,0.088,13.0,Sandy
24,54.0,0.0,1016.0,0.167,13.0,Sandy
26,62.0,0.0,1006.0,0.181,20.0,Sandy
22,77.0,0.0,1010.0,0.246,7.0,Sandy
17,87.0,0.0,1016.0,0.301,8.0,Loam
22,71.0,0.0,1008.0,0.228,27.0,Sandy
27,48.0,0.0,1011.0,0.13399999999999998,9.0,Sandy
26,35.0,0.0,1013.0,0.09999999999999999,15.0,Sandy
23,70.0,0.0,1016.0,0.22,10.0,Sandy
24,79.0,0.5,1009.0,0.246,14.0,Sandy
19,70.0,0.0,1013.0,0.24,9.0,Sandy
23,51.0,0.0,1014.0,0.163,9.0,Sandy
34,29.0,0.0,1004.0,0.041999999999999996,6.0,Sandy
31,21.0,0.0,1010.0,0.032999999999999995,14.0,Sandy
20,68.0,0.0,1013.0,0.229,12.0,Sandy
20,94.0,0.0,1014.0,0.307,7.0,Loam
27,54.0,0.0,1009.0,0.152,25.0,Sandy
19,93.0,0.0,1009.0,0.30900000000000005,16.0,Loam
21,96.0,0.0,1014.0,0.308,8.0,Loam
20,83.0,0.0,1014.0,0.27399999999999997,12.0,Loam
34,23.0,0.0,1005.0,0.024000000000000007,8.0,Sandy
25,66.0,0.0,1008.0,0.198,29.0,Sandy
24,74.0,0.0,1007.0,0.227,23.0,Sandy
30,47.0,0.0,1007.0,0.11599999999999999,15.0,Sandy
21,88.0,0.0,1011.0,0.28400000000000003,14.0,Loam
29,34.0,0.0,1009.0,0.082,9.0,Sandy
21,57.0,0.0,1016.0,0.19099999999999998,13.0,Sandy
27,62.0,0.7,1009.0,0.18159999999999998,7.0,Sandy
25,65.0,0.2,1008.0,0.1966,18.0,Sandy
21,95.0,0.0,1009.0,0.305,11.0,Loam
32,41.0,0.4,1007.0,0.09119999999999998,5.0,Sandy
28,40.0,0.0,1007.0,0.105,12.0,Sandy
23,54.0,0.0,1011.0,0.17200000000000001,14.0,Sandy
31,25.0,0.0,1010.0,0.04499999999999999,10.0,Sandy
20,95.0,0.1,1011.0,0.3108,7.0,Loam
22,50.0,0.0,1013.0,0.165,10.0,Sandy
25,71.0,0.0,1009.0,0.213,6.0,Sandy
31,26.0,0.0,1008.0,0.047999999999999994,7.0,Sandy
24,45.0,0.0,1010.0,0.14,12.0,Sandy
31,52.0,0.0,1005.0,0.126,4.0,Sandy
19,98.0,0.0,1014.0,0.324,11.0,Loam
21,87.0,0.0,1013.0,0.281,10.0,Loam
27,65.0,0.0,1008.0,0.185,8.0,Sandy
15,88.0,0.0,1014.0,0.314,8.0,Loam
24,64.0,0.0,1009.0,0.197,16.0,Sandy
21,87.0,0.0,1010.0,0.281,13.0,Loam
19,77.0,0.0,1016.0,0.261,14.0,Loam
22,76.0,0.0,1015.0,0.243,14.0,Sandy
23,68.0,0.0,1005.0,0.21400000000000002,9.0,Sandy
20,83.0,0.0,1014.0,0.27399999999999997,11.0,Loam
26,70.0,0.0,1012.0,0.205,12.0,Sandy
26,81.0,2.1,1010.0,0.25479999999999997,2.0,Loam
24,68.0,0.0,1011.0,0.20900000000000002,17.0,Sandy
23,72.0,0.0,1012.0,0.226,20.0,Sandy
26,64.0,0.0,1010.0,0.187,17.0,Sandy
22,48.0,0.0,1013.0,0.159,9.0,Sandy
23,75.0,0.0,1010.0,0.235,7.0,Sandy
23,79.0,1.0,1010.0,0.255,11.0,Loam
22,84.0,0.0,1011.0,0.267,14.0,Loam
19,98.0,0.0,1008.0,0.324,11.0,Loam
25,63.0,0.0,1011.0,0.189,15.0,Sandy
20,97.0,0.0,1009.0,0.316,10.0,Loam
17,93.0,0.0,1012.0,0.319,7.0,Loam
27,42.0,0.0,1007.0,0.116,16.0,Sandy
23,79.0,0.0,1011.0,0.247,13.0,Sandy
18,76.0,0.0,1010.0,0.263,8.0,Loam
20,87.0,0.0,1009.0,0.28600000000000003,16.0,Loam
34,27.0,0.0,1008.0,0.036000000000000004,1.0,Sandy
20,96.0,0.0,1014.0,0.313,11.0,Loam
21,91.0,0.0,1006.0,0.29300000000000004,19.0,Loam
30,20.0,0.0,1013.0,0.034999999999999996,9.0,Sandy
24,37.0,0.0,1011.0,0.116,10.0,Sandy
0,69.0,0.1,1008.0,0.3328,20.0,Loam
29,45.0,0.1,1005.0,0.1158,26.0,Sandy
29,36.0,0.2,1008.0,0.0896,10.0,Sandy
18,62.0,0.0,1016.0,0.221,8.0,Sandy
21,99.0,0.4,1011.0,0.3202,4.0,Loam
23,83.0,0.0,1011.0,0.25899999999999995,16.0,Loam
17,96.0,0.0,1012.0,0.32799999999999996,10.0,Loam
19,72.0,0.0,1015.0,0.246,14.0,Sandy
29,49.0,0.0,1007.0,0.127,8.0,Sandy
26,61.0,0.0,1006.0,0.178,31.0,Sandy
31,46.0,0.0,1009.0,0.10800000000000001,14.0,Sandy
24,77.0,0.0,1006.0,0.236,11.0,Sandy
23,81.0,0.0,1010.0,0.253,14.0,Loam
26,28.0,0.0,1010.0,0.079,14.0,Sandy
25,44.0,0.0,1012.0,0.132,18.0,Sandy
25,59.0,0.0,1009.0,0.177,9.0,Sandy
27,49.0,0.0,1013.0,0.13699999999999998,9.0,Sandy
25,73.0,0.3,1006.0,0.2214,19.0,Sandy
17,30.0,0.0,1016.0,0.13,15.0,Sandy
26,60.0,0.0,1009.0,0.175,9.0,Sandy
15,90.0,0.0,1014.0,0.32,13.0,Loam
19,56.0,0.0,1017.0,0.198,11.0,Sandy
29,35.0,0.0,1011.0,0.08499999999999999,4.0,Sandy
26,65.0,0.1,1010.0,0.1908,6.0,Sandy
20,87.0,0.0,1011.0,0.28600000000000003,18.0,Loam
22,84.0,0.0,1011.0,0.267,15.0,Loam
26,59.0,0.1,1014.0,0.17279999999999998,14.0,Sandy
27,71.0,0.0,1012.0,0.20299999999999999,6.0,Sandy
33,39.0,0.0,1004.0,0.07699999999999999,7.0,Sandy
20,52.0,0.0,1015.0,0.181,10.0,Sandy
18,50.0,0.0,1016.0,0.185,9.0,Sandy
16,75.0,0.0,1017.0,0.26999999999999996,12.0,Loam
22,70.0,0.0,1013.0,0.225,18.0,Sandy
18,83.0,0.0,1017.0,0.284,10.0,Loam
33,34.0,0.0,1008.0,0.062000000000000006,9.0,Sandy
21,74.0,0.0,1013.0,0.242,13.0,Sandy
34,16.0,0.0,1010.0,0.0030000000000000027,9.0,Sandy
20,98.0,0.0,1016.0,0.319,8.0,Loam
21,90.0,0.1,1009.0,0.29080000000000006,12.0,Loam
22,80.0,0.0,1011.0,0.255,9.0,Loam
22,73.0,0.0,1015.0,0.234,13.0,Sandy
22,58.0,0.0,1012.0,0.189,15.0,Sandy
31,22.0,0.0,1011.0,0.036,13.0,Sandy
33,32.0,0.0,1005.0,0.056,9.0,Sandy
21,78.0,0.0,1016.0,0.254,17.0,Loam
24,76.0,0.1,1011.0,0.23379999999999998,13.0,Sandy
26,65.0,0.0,1010.0,0.19,11.0,Sandy
24,74.0,0.0,1010.0,0.227,20.0,Sandy
18,98.0,0.0,1012.0,0.32899999999999996,15.0,Loam
18,42.0,0.0,1013.0,0.161,11.0,Sandy
34,30.0,0.0,1004.0,0.045,6.0,Sandy
17,90.0,0.0,1015.0,0.31,12.0,Loam
20,95.0,0.0,1014.0,0.31,11.0,Loam
33,33.0,0.1,1005.0,0.0598,17.0,Sandy
21,59.0,0.0,1012.0,0.19699999999999998,9.0,Sandy
18,96.0,0.0,1010.0,0.32299999999999995,15.0,Loam
22,87.0,0.9,1010.0,0.2832,15.0,Loam
25,45.0,0.0,1013.0,0.135,18.0,Sandy
32,38.0,0.5,1009.0,0.08299999999999999,10.0,Sandy
26,64.0,0.0,1007.0,0.187,12.0,Sandy
20,97.0,0.0,1009.0,0.316,10.0,Loam
28,41.0,0.0,1011.0,0.10799999999999998,10.0,Sandy
28,59.0,0.0,1008.0,0.16199999999999998,12.0,Sandy
27,52.0,0.0,1014.0,0.146,18.0,Sandy
22,71.0,0.0,1016.0,0.228,9.0,Sandy
20,91.0,0.0,1007.0,0.29800000000000004,18.0,Loam
24,77.0,0.0,1011.0,0.236,6.0,Sandy
23,60.0,0.0,1010.0,0.19,10.0,Sandy
17,94.0,0.0,1015.0,0.32199999999999995,9.0,Loam
30,31.0,0.0,1015.0,0.068,20.0,Sandy
19,54.0,0.0,1013.0,0.192,13.0,Sandy
22,80.0,0.0,1011.0,0.255,17.0,Loam
32,19.0,0.0,1012.0,0.021999999999999992,19.0,Sandy
24,80.0,0.0,1007.0,0.245,11.0,Sandy
21,85.0,0.0,1010.0,0.275,24.0,Loam
22,83.0,0.0,1007.0,0.26399999999999996,19.0,Loam
22,78.0,0.0,1006.0,0.249,14.0,Sandy
27,54.0,0.1,1007.0,0.1528,14.0,Sandy
22,59.0,0.0,1013.0,0.192,7.0,Sandy
25,45.0,0.0,1013.0,0.135,10.0,Sandy
29,53.0,0.0,1008.0,0.139,23.0,Sandy
26,63.0,0.0,1008.0,0.184,15.0,Sandy
20,86.0,0.0,1013.0,0.28300000000000003,5.0,Loam
27,54.0,0.0,1008.0,0.152,8.0,Sandy
26,59.0,0.0,1007.0,0.172,23.0,Sandy
18,81.0,0.0,1014.0,0.278,12.0,Loam
26,60.0,0.0,1008.0,0.175,15.0,Sandy
22,81.0,0.0,1011.0,0.258,11.0,Loam
21,63.0,0.0,1019.0,0.209,12.0,Sandy
32,29.0,0.0,1010.0,0.05199999999999999,16.0,Sandy
21,83.0,0.0,1008.0,0.26899999999999996,14.0,Loam
22,87.0,0.8,1008.0,0.28240000000000004,16.0,Loam
30,42.0,0.0,1008.0,0.101,13.0,Sandy
27,61.0,0.0,1004.0,0.173,19.0,Sandy
19,95.0,0.0,1011.0,0.315,9.0,Loam
27,55.0,0.0,1008.0,0.155,29.0,Sandy
13,81.0,0.0,1014.0,0.303,6.0,Loam
25,52.0,0.0,1014.0,0.156,7.0,Sandy
30,44.0,0.1,1007.0,0.1078,29.0,Sandy
30,24.0,0.0,1013.0,0.04699999999999999,18.0,Sandy
26,63.0,0.0,1011.0,0.184,18.0,Sandy
24,37.0,0.0,1016.0,0.116,10.0,Sandy
22,81.0,0.0,1011.0,0.258,22.0,Loam
30,26.0,0.0,1010.0,0.053,14.0,Sandy
35,16.0,0.0,1009.0,0.0,14.0,Sandy
16,34.0,0.0,1009.0,0.14700000000000002,4.0,Sandy
22,63.0,0.0,1017.0,0.20400000000000001,11.0,Sandy
25,59.0,0.1,1010.0,0.17779999999999999,11.0,Sandy
28,59.0,0.3,1008.0,0.1644,16.0,Sandy
21,99.0,0.1,1010.0,0.3178,7.0,Loam
23,81.0,0.1,1005.0,0.25379999999999997,15.0,Loam
21,83.0,0.0,1010.0,0.26899999999999996,16.0,Loam
21,93.0,0.2,1013.0,0.30060000000000003,14.0,Loam
23,88.0,0.0,1011.0,0.274,4.0,Loam
25,33.0,0.0,1012.0,0.099,9.0,Sandy
20,55.0,0.0,1013.0,0.19,11.0,Sandy
33,35.0,0.0,1006.0,0.065,7.0,Sandy
22,85.0,0.1,1010.0,0.27080000000000004,9.0,Loam
22,89.0,0.1,1009.0,0.28280000000000005,7.0,Loam
16,93.0,0.0,1016.0,0.324,12.0,Loam
21,65.0,0.0,1013.0,0.215,12.0,Sandy
23,57.0,0.0,1010.0,0.181,14.0,Sandy
23,73.0,0.0,1009.0,0.229,19.0,Sandy
27,67.0,0.0,1006.0,0.191,9.0,Sandy
22,80.0,0.0,1011.0,0.255,16.0,Loam
20,90.0,0.0,1011.0,0.29500000000000004,14.0,Loam
23,81.0,0.0,1014.0,0.253,5.0,Loam
28,59.0,0.0,1007.0,0.16199999999999998,19.0,Sandy
35,21.0,0.0,1008.0,0.012999999999999998,10.0,Sandy
27,66.0,0.0,1009.0,0.188,15.0,Sandy
21,86.0,0.3,1010.0,0.28040000000000004,28.0,Loam
24,59.0,0.0,1012.0,0.182,11.0,Sandy
25,69.0,0.2,1009.0,0.20859999999999998,16.0,Sandy
26,79.0,0.5,1005.0,0.236,3.0,Sandy
18,91.0,0.0,1016.0,0.30800000000000005,15.0,Loam
17,80.0,0.0,1014.0,0.27999999999999997,10.0,Loam
26,37.0,0.0,1012.0,0.106,10.0,Sandy
19,95.0,0.0,1013.0,0.315,11.0,Loam
21,77.0,0.0,1008.0,0.251,22.0,Loam
20,88.0,0.1,1014.0,0.28980000000000006,13.0,Loam
22,76.0,0.0,1009.0,0.243,8.0,Sandy
22,78.0,0.0,1009.0,0.249,13.0,Sandy
24,70.0,0.0,1007.0,0.215,19.0,Sandy
28,29.0,0.0,1015.0,0.072,9.0,Sandy
21,79.0,0.0,1005.0,0.257,19.0,Loam
20,71.0,0.0,1012.0,0.238,7.0,Sandy
21,82.0,0.0,1016.0,0.26599999999999996,16.0,Loam
20,84.0,0.0,1009.0,0.277,19.0,Loam
29,50.0,0.7,1009.0,0.1356,18.0,Sandy
29,54.0,0.0,1008.0,0.14200000000000002,16.0,Sandy
33,34.0,0.0,1006.0,0.062000000000000006,7.0,Sandy
21,93.0,0.0,1007.0,0.29900000000000004,12.0,Loam
33,39.0,0.0,1007.0,0.07699999999999999,6.0,Sandy
29,33.0,0.0,1012.0,0.079,8.0,Sandy
25,48.0,0.0,1013.0,0.144,4.0,Sandy
25,65.0,0.1,1006.0,0.1958,4.0,Sandy
26,68.0,0.0,1010.0,0.199,19.0,Sandy
28,54.0,0.0,1009.0,0.147,23.0,Sandy
24,34.0,0.0,1013.0,0.10700000000000001,14.0,Sandy
18,96.0,0.0,1013.0,0.32299999999999995,9.0,Loam
26,59.0,0.0,1011.0,0.172,5.0,Sandy
21,92.0,0.2,1011.0,0.29760000000000003,6.0,Loam
26,59.0,0.0,1007.0,0.172,22.0,Sandy
27,55.0,0.0,1008.0,0.155,5.0,Sandy
25,71.0,0.5,1005.0,0.217,23.0,Sandy
20,34.0,0.0,1011.0,0.127,12.0,Sandy
28,55.0,0.0,1006.0,0.15,27.0,Sandy
25,66.0,0.0,1008.0,0.198,22.0,Sandy
15,41.0,0.0,1010.0,0.173,10.0,Sandy
33,32.0,0.0,1006.0,0.056,9.0,Sandy
23,56.0,0.0,1011.0,0.17800000000000002,16.0,Sandy
